date,Domestic nonfinancial sectors; debt securities and loans; liability,Households and nonprofit organizations; debt securities and loans; liability,Households and nonprofit organizations; one-to-four-family residential mortgages; liability,Households and nonprofit organizations; consumer credit; liability,Nonfinancial business; debt securities and loans; liability,Nonfinancial corporate business; debt securities and loans; liability,Federal government; debt securities and loans; liability,State and local governments; debt securities and loans; liability,Domestic financial sectors; debt securities and loans; liability,Rest of the world; debt securities and loans; liability
1956:Q3,26525,12369,10404,2953,12524,8414,-2464,4096,1612,304
1956:Q4,31553,15177,10408,2729,11032,9549,1408,3936,2404,920
1957:Q1,35643,14391,9936,3195,12344,11175,4940,3968,532,1292
1957:Q2,17179,14491,8180,3027,14872,12077,-16612,4428,2896,720
1957:Q3,35971,11163,8344,2971,11004,7827,9008,4796,4500,516
1957:Q4,19819,8651,8056,1355,10260,7593,-4532,5440,4140,2600
1958:Q1,29321,6457,8092,-1263,9628,7945,7768,5468,1556,1760
1958:Q2,39661,8485,7944,-1107,8304,4369,17296,5576,4332,1852
1958:Q3,25341,12709,10404,781,10948,6355,-3676,5360,-8180,1700
1958:Q4,60457,19533,12772,2681,15660,10673,19148,6116,5224,2168
1959:Q1,44643,19279,12972,6559,10520,4866,9068,5776,1416,472
1959:Q2,57771,22223,12884,6779,20344,12532,9012,6192,9332,1468
1959:Q3,54187,23455,13696,8139,13272,6563,10608,6852,7320,1228
1959:Q4,45559,23271,12588,9415,14464,10366,2536,5288,8548,176
1960:Q1,30612,14532,11872,3428,14904,10491,-4728,5904,2868,1536
1960:Q2,40940,20644,10096,6116,15916,10553,-1284,5664,6924,1724
1960:Q3,33296,17116,11704,3932,10104,5013,508,5568,4180,1348
1960:Q4,37852,17892,11444,2664,13964,9728,1072,4924,7568,2336
1961:Q1,30361,14269,11124,1685,9556,2396,956,5580,-7660,2412
1961:Q2,43497,17509,10612,-519,13404,7996,8180,4404,5764,-184
1961:Q3,53145,15969,13196,2157,14064,5948,16768,6344,3348,2676
1961:Q4,56341,24413,15664,5425,19328,13236,6512,6088,11472,3068
1962:Q1,46475,16327,12072,3551,12924,6175,10240,6984,-4092,3040
1962:Q2,54847,21159,13552,8067,20540,12619,7572,5576,5600,1880
1962:Q3,44755,24039,15376,5235,17244,9684,-1376,4848,6804,-208
1962:Q4,68875,25879,16120,6783,21548,13439,15036,6412,13308,2708
1963:Q1,51803,23123,14544,7859,15556,8475,7972,5152,-9308,3364
1963:Q2,64867,30063,16148,7279,18824,9398,8988,6992,14612,5132
1963:Q3,47263,29243,18504,9247,17376,8829,-3816,4460,10668,1128
1963:Q4,69307,31407,18000,9719,25900,16277,6712,5288,15148,2600
1964:Q1,54531,27803,17268,10739,16300,9555,5340,5088,-3792,2348
1964:Q2,66239,29879,16460,8855,23156,13563,6292,6912,18288,3304
1964:Q3,65475,26799,18004,10079,23024,13872,8664,6988,1704,2256
1964:Q4,72971,31195,17184,8255,26332,18638,8908,6536,9472,5708
1965:Q1,66315,27027,16988,11967,28764,21028,3520,7004,-1624,4752
1965:Q2,68155,29007,15624,11799,29860,19149,736,8552,23484,1640
1965:Q3,56527,27019,18184,9327,29332,19584,-7624,7800,-2768,560
1965:Q4,84075,31879,17660,7455,30212,21102,15140,6844,17336,2732
1966:Q1,76219,25131,17184,10067,38208,25431,6044,6836,2676,2820
1966:Q2,78215,28787,13188,5467,42080,31173,-1176,8524,25872,2352
1966:Q3,52355,14923,11672,3635,32008,24761,-676,6100,-2608,-120
1966:Q4,66799,19919,9768,4563,25684,17878,15204,5992,21052,2476
1967:Q1,66443,14055,9356,3867,33384,26988,13220,5784,-7144,5492
1967:Q2,50515,18971,9020,4127,37240,25431,-14080,8384,-2800,3776
1967:Q3,89951,23147,17616,5815,32820,22380,25592,8392,7612,3624
1967:Q4,146215,80047,17440,6771,27112,14433,32312,6744,18444,3808
1968:Q1,54760,-18592,16580,7764,39864,33312,26512,6976,-468,3756
1968:Q2,95432,39976,15168,9612,43428,29765,4260,7768,23148,1296
1968:Q3,99604,28872,17908,10752,40668,30240,22328,7736,11188,2348
1968:Q4,107512,46312,18616,14900,46340,33097,2328,12532,21316,3300
1969:Q1,83756,19352,18472,12620,43872,32715,4492,16040,-6872,3060
1969:Q2,72804,34760,17072,11760,56732,38053,-31868,13180,37680,3864
1969:Q3,92328,21408,19032,7628,49728,33177,10432,10760,14796,2380
1969:Q4,98220,36480,16240,7620,42792,27910,10400,8548,52268,2672
1970:Q1,65671,7823,12068,5195,41768,69690,7668,8412,17564,2676
1970:Q2,93871,10587,4500,3231,59812,42384,10616,12856,21376,2212
1970:Q3,104731,21787,11624,6347,47576,28385,25740,9628,1100,1400
1970:Q4,104503,31231,16976,2943,42176,24205,13752,17344,29172,5200
1971:Q1,106065,34033,21820,18265,46956,30976,7584,17492,-7704,5044
1971:Q2,155729,38257,15840,11161,59392,31277,41360,16720,132,4272
1971:Q3,147165,43153,26784,15013,56168,34287,32820,15024,11792,3772
1971:Q4,152161,61509,31808,17893,45060,20762,29108,16484,42068,3656
1972:Q1,140770,53470,33808,16546,63512,44375,6100,17688,5732,5476
1972:Q2,152282,60682,25672,20738,71144,33182,7696,12760,24128,1116
1972:Q3,154586,52182,35760,16938,66020,37095,24052,12332,16144,1328
1972:Q4,203222,74158,41152,23834,81820,42308,34172,13072,64472,5640
1973:Q1,210866,72642,43392,24978,102388,66546,21744,14092,5488,5116
1973:Q2,176966,56146,33056,25582,103876,72638,5928,11016,57948,7000
1973:Q3,175730,64822,36720,19286,99584,91502,-2376,13700,49904,-336
1973:Q4,161218,63642,44704,19990,69088,72460,11020,17468,59320,6904
1974:Q1,162592,49620,40412,14340,94960,61975,400,17612,6496,1816
1974:Q2,201720,60560,33968,13472,112536,67916,14824,13800,62216,17712
1974:Q3,183336,58588,38364,9660,92076,49677,18396,14276,72140,11316
1974:Q4,157188,51144,36472,-1688,73104,44680,24892,8048,50760,12400
1975:Q1,151925,34693,32000,2113,43468,20572,64724,9040,-19132,14600
1975:Q2,202477,43321,32088,-2651,38996,14466,111456,8704,-1612,8520
1975:Q3,205409,64001,40868,11773,39800,22187,95884,5724,-15764,9272
1975:Q4,234885,93653,53948,19845,34776,18408,85340,21116,62584,19748
1976:Q1,247102,77674,58348,19262,66664,33240,80164,22600,640,14344
1976:Q2,266670,82254,46428,18102,69756,43509,89040,25620,24496,12992
1976:Q3,247374,80342,59580,19762,77260,48030,74704,15068,23128,14652
1976:Q4,256658,111858,66180,30734,82972,53933,51232,10596,77904,23160
1977:Q1,291712,115308,77264,28264,109452,65404,50772,16180,-11768,7384
1977:Q2,299864,132452,80400,40920,110056,64400,32500,24856,65800,10400
1977:Q3,371504,133188,92380,36092,109488,69619,108396,20432,38448,16292
1977:Q4,358032,141520,93652,37884,138556,97214,59908,18048,122612,8848
1978:Q1,386039,147807,98756,39675,143296,97970,58000,36936,11796,1016
1978:Q2,411611,176679,95368,60227,141648,81049,55352,37932,102700,12632
1978:Q3,416087,167543,111408,45191,123760,58470,87120,37664,56020,9912
1978:Q4,390079,163203,119816,40559,144080,81714,37584,45212,136460,33424
1979:Q1,357531,167099,123032,45223,148516,95308,11808,30108,33016,10872
1979:Q2,406295,164899,104888,44711,180460,86793,34592,26344,126676,14856
1979:Q3,458411,176803,117648,45931,170104,88908,84144,27360,92236,43772
1979:Q4,370475,161391,120380,37379,141816,74638,44620,22648,136480,7804
1980:Q1,366289,128521,95028,17909,161020,88843,54396,22352,59764,13516
1980:Q2,274253,53689,62628,-25283,88376,33590,111404,20784,70172,25892
1980:Q3,344701,116893,97956,5961,108780,47997,95980,23048,63828,17548
1980:Q4,434465,155741,105268,15125,172712,107702,83324,22688,134588,20672
1981:Q1,378573,88605,72352,21285,141820,66810,120720,27428,20044,27496
1981:Q2,450845,130137,85868,22921,228988,165091,73364,18356,149220,29976
1981:Q3,398445,96029,58876,27865,205360,151436,64328,32728,150276,14588
1981:Q4,429917,91697,50852,7281,182768,116729,123484,31968,107376,99132
1982:Q1,422081,69913,54152,22625,172268,122659,136676,43224,28824,55027
1982:Q2,406653,77841,36508,20689,184272,120558,100912,43628,159228,49793
1982:Q3,516397,63893,33344,9769,185480,117710,228264,38760,67708,30712
1982:Q4,470977,131553,65704,22261,70524,20101,227632,41268,132704,26809
1983:Q1,535252,120608,87980,23876,110540,34909,260952,43152,9180,14951
1983:Q2,637932,177376,95416,37940,153728,94996,243936,62892,125676,28869
1983:Q3,635136,193884,115052,52892,197108,129216,205600,38544,121612,51207
1983:Q4,570096,234932,122388,77932,201892,118842,88520,44752,173424,-53934
1984:Q1,811144,226384,145764,79420,285004,175820,253304,46452,65052,40751
1984:Q2,820360,232108,120136,99272,350412,231787,182140,55700,191064,63322
1984:Q3,804912,180892,111436,71504,306120,190419,245152,72748,189724,-212
1984:Q4,807708,248764,132980,76628,341632,230484,182112,35200,213080,17639
1985:Q1,954444,304746,193140,99470,263170,159883,283304,103224,105968,-2243
1985:Q2,889819,268818,126472,79354,263809,158580,243752,113440,237320,2515
1985:Q3,868483,323234,215280,85326,215913,162255,239884,89452,256440,1763
1985:Q4,1348130,428626,191928,71810,276048,256621,295284,348172,331540,17961
1986:Q1,687408,218387,158220,55403,257025,177863,197404,14592,190280,34721
1986:Q2,943610,213719,162020,67459,295443,218978,297232,137216,335880,-3616
1986:Q3,923189,313335,237100,64611,303646,240287,255984,50224,348140,25791
1986:Q4,957401,312983,240152,35651,318142,268540,231512,94764,460312,-19987
1987:Q1,624569,188200,228192,-13496,159173,84557,146692,130504,279052,17257
1987:Q2,838770,332068,252584,47516,210550,163076,228984,67168,363716,-21154
1987:Q3,749046,284896,199660,53972,260050,205873,123620,80480,295268,5605
1987:Q4,738711,198112,206032,41148,259595,203719,197372,83632,114428,40595
1988:Q1,804653,261396,193376,58496,303529,219515,199860,39868,143504,10164
1988:Q2,834093,291704,232700,50920,310357,217695,183740,48292,297496,3536
1988:Q3,846106,291224,213640,40000,318714,219813,189344,46824,217528,-7193
1988:Q4,808936,255140,222576,36848,308472,244998,178656,66668,350836,-2045
1989:Q1,679871,218156,155829,45388,240193,185759,190000,31522,294669,7752
1989:Q2,768736,298911,205149,54220,286545,236352,148800,34479,215202,-28913
1989:Q3,678051,287762,246897,35764,159556,113814,182848,47885,102696,16699
1989:Q4,806364,358704,291614,52544,170070,125380,201981,75609,283896,492
1990:Q1,821054,258775,208316,18032,216125,192758,272552,73603,107810,-2087
1990:Q2,683860,248125,218368,18068,142063,149784,252281,41391,197386,36845
1990:Q3,626243,208158,191700,31660,105642,106690,288792,23650,181212,19114
1990:Q4,631456,210063,181521,-7336,64443,78737,307366,49583,358728,17874
1991:Q1,441480,223036,197668,1875,-64168,-56894,233496,49116,102739,49680
1991:Q2,575028,224209,221681,-8037,-136,-168,289013,61943,132974,-63317
1991:Q3,505567,123211,81189,-19029,-124005,-57452,405299,101061,190882,19804
1991:Q4,609645,250367,197465,-10049,-131862,-102227,338560,152580,299542,34287
1992:Q1,563114,206981,196658,6750,-5320,12869,362686,-1233,129673,9546
1992:Q2,507321,148917,114801,-7566,-26592,3470,363349,21647,316454,50620
1992:Q3,652461,209753,184639,12790,7074,40958,379495,56140,274587,10430
1992:Q4,476305,237009,195888,24778,-19692,3466,269543,-10554,206501,-3038
1993:Q1,534832,168711,98395,32019,65541,103405,235542,65038,301646,41543
1993:Q2,824984,243782,198143,42491,137194,152564,364575,79433,262801,57452
1993:Q3,782985,284454,170146,69031,144061,165249,273915,80554,456772,104214
1993:Q4,703067,291285,159154,102059,106252,111654,298776,6755,385910,44698
1994:Q1,590171,289182,169690,106079,218838,213313,102460,-20309,574596,-103719
1994:Q2,705138,313215,161275,134879,186599,172729,278560,-73237,372368,-7712
1994:Q3,690591,286700,146172,135987,205301,181472,204942,-6352,402169,9479
1994:Q4,727224,406774,189909,163051,214722,196582,188003,-82275,524549,43947
1995:Q1,661127,294770,151263,148865,280594,234050,147742,-61979,339303,64387
1995:Q2,977282,329133,163729,146533,294581,258282,412488,-58920,420579,62714
1995:Q3,634632,374666,164329,152485,189321,135467,125442,-54796,491080,88332
1995:Q4,418540,293320,136619,140077,181586,132855,10999,-67365,618502,85625
1996:Q1,904492,436515,254294,116789,236304,171681,253091,-21418,465017,54186
1996:Q2,905030,362083,210978,110089,298450,226633,258371,-13874,628304,45747
1996:Q3,689245,282168,164114,90309,251490,168791,191154,-35567,418123,125838
1996:Q4,523686,315403,191375,105685,157853,84743,61744,-11314,786892,116130
1997:Q1,779566,350532,238893,41808,301215,206858,106618,21201,330830,38875
1997:Q2,828065,329652,182640,73812,363712,266700,104421,30280,759248,79526
1997:Q3,1039882,391490,288506,74072,495103,388660,80033,73256,508784,115495
1997:Q4,737298,320026,154385,91456,376417,256045,-37436,78290,808326,51775
1998:Q1,1079526,437193,320790,33452,575131,402785,4715,62487,1016171,107822
1998:Q2,1332710,494423,268969,165024,656310,463553,110515,71462,1136917,92429
1998:Q3,822436,361919,241541,94256,516500,335464,-119192,63209,1135820,-19083
1998:Q4,1090257,527330,381515,95696,534514,349891,-41658,70071,1062997,-30611
1999:Q1,1215944,566666,419478,121773,646655,453976,-59605,62228,1169368,15592
1999:Q2,1021594,569751,340011,115985,436100,288753,-5251,20993,1065831,-10230
1999:Q3,1204302,550765,410262,129217,686095,471801,-87779,55220,1135981,68234
1999:Q4,1141112,608100,347669,82429,490138,255383,32291,10583,1077881,15706
2000:Q1,1224733,747459,359508,123161,659371,469991,-201082,18985,851393,90490
2000:Q2,773944,529690,384218,194169,670849,431376,-400159,-26437,857264,-56489
2000:Q3,779774,617876,404497,195193,401955,247878,-283218,43162,838276,96791
2000:Q4,717193,465059,385923,193657,435753,235060,-215441,31822,1090926,97887
2001:Q1,952429,450960,454144,173966,243289,82564,131545,126634,575471,45070
2001:Q2,915532,706299,574779,126982,504536,332535,-370446,75143,936050,-46248
2001:Q3,1621901,975624,572961,87214,289893,139944,266345,90039,1448711,-101119
2001:Q4,934128,381325,430722,214074,229383,56958,193405,130015,887336,60274
2002:Q1,1126696,769219,655525,108270,208593,48525,44891,103994,783626,76593
2002:Q2,1278190,608312,574451,130886,113849,-44607,415603,140426,692043,87843
2002:Q3,1446562,791642,749196,94802,117513,-36734,389274,148133,810047,10864
2002:Q4,1576599,940698,845595,86762,171659,15012,278596,185646,1077309,73733
2003:Q1,1273519,908876,714376,117060,73518,-9876,183102,108023,1161112,-89850
2003:Q2,2339785,1437676,915684,128920,63956,-2683,661962,176191,1285163,81351
2003:Q3,1735040,973119,959153,95964,210678,142264,456120,95123,1047269,-114848
2003:Q4,1423317,963351,907027,81756,-24480,-105244,381645,102802,1202943,188628
2004:Q1,1838837,959937,736562,131741,438479,159039,255924,184497,991172,110346
2004:Q2,2328814,1175729,1001286,75377,248486,10170,677255,227343,1015576,-29342
2004:Q3,2022012,967577,925664,130933,489977,242487,368579,195879,926219,179577
2004:Q4,2332120,1426807,1054192,130693,450310,199701,309633,145369,1425341,105059
2005:Q1,2144922,977070,884900,113566,553197,238477,408101,206555,997165,59812
2005:Q2,2501664,1297092,1143878,112290,598067,259270,427985,178519,1292259,125648
2005:Q3,2162301,1259540,1150282,96954,513705,166925,220580,168477,622434,79446
2005:Q4,2366485,1169870,1145936,78934,756879,402988,330803,108933,1655759,130749
2006:Q1,2656766,1397874,1151440,78986,830040,421766,424238,4614,1576240,152830
2006:Q2,2764060,1463708,1249643,114821,837108,415826,315094,148150,1643815,287063
2006:Q3,1932380,1185854,943726,124000,579335,166408,15930,151261,1004281,344603
2006:Q4,2420238,1111232,656551,162621,1026016,611272,121330,161660,1510940,351143
2007:Q1,2491311,801921,748395,110870,971761,502369,486257,231372,1820526,222654
2007:Q2,2769712,1274535,859964,138751,1213833,751577,55000,226344,1878528,415521
2007:Q3,2530753,894305,769728,181309,1282810,818166,220228,133410,2602134,192133
2007:Q4,2344019,861586,483877,169925,1053404,585638,320083,108946,1997981,176372
2008:Q1,2292273,708054,358698,144508,812617,463537,674976,96625,1611768,-105412
2008:Q2,1098194,-144979,99829,67224,827498,472977,338980,76695,1023884,-6014
2008:Q3,3172755,597103,41261,-20082,577908,285603,1974367,23377,1212540,-508314
2008:Q4,1132496,-1180589,-183508,-54401,122825,-182123,2221685,-31425,-559120,-194680
2009:Q1,1324177,-87334,183486,-83844,-372922,-331892,1642739,141695,-2296573,115008
2009:Q2,1800851,118373,150995,-148610,-346179,-237896,1859587,169070,-1989476,230639
2009:Q3,1211662,90112,-16168,-59524,-521441,-400869,1543146,99846,-1508117,178658
2009:Q4,814245,122309,52448,-86311,-446141,-325808,977840,160237,-1373934,383638
2010:Q1,1234094,-294299,-298044,-88259,-267646,-227472,1698204,97836,-327531,217406
2010:Q2,1829693,-37639,-70101,-72542,-262952,-242558,2105791,24494,-852853,-74370
2010:Q3,1737515,-188836,-208247,14711,160133,166998,1715956,50262,-802203,260423
2010:Q4,1503390,178927,-48967,33478,76081,85987,1063718,184665,-722293,347462
2011:Q1,981099,253288,22940,100880,-17880,47279,832580,-86888,-81912,337491
2011:Q2,1375304,-40854,-79930,84228,308506,383357,1193559,-85906,-518055,385344
2011:Q3,1749447,-221358,-143599,107889,292320,370357,1663898,14588,-583795,-122977
2011:Q4,1366712,79119,-34015,144658,389822,439951,864716,33055,-687674,49969
2012:Q1,1892450,150118,-91944,132154,349096,180196,1388376,4859,-360961,-20265
2012:Q2,2121221,-30598,-94571,171673,440146,253817,1628939,82734,-647400,72132
2012:Q3,1897863,100741,-143105,150554,683037,507076,1110612,3473,668410,375250
2012:Q4,1413358,71280,-98256,180340,852384,673995,594384,-104690,-194999,405934
2013:Q1,1781759,189034,-25325,185655,284659,190940,1301840,6227,259397,363583
2013:Q2,1117208,121870,-49259,162153,549558,435290,513755,-67975,-7871,185723
2013:Q3,1646812,220242,22416,189030,787994,679340,703554,-64977,-186525,258318
2013:Q4,2260096,750834,4900,173414,494982,374613,910047,104233,828113,265601
2014:Q1,1945297,230808,-21550,214570,726207,452167,1001786,-13504,105636,160834
2014:Q2,1728266,363385,-36465,240130,667310,388861,760642,-63070,197553,532460
2014:Q3,1319544,-161518,-31031,220625,760481,475841,964501,-243919,536488,88243
2014:Q4,1398405,221403,69691,200964,931874,626431,216780,28349,396835,245523
2015:Q1,1653152,242311,34606,218665,894222,664159,451469,65150,35448,174741
2015:Q2,2481346,498287,160706,250025,1052521,795985,916424,14115,227427,120671
2015:Q3,1107730,91155,113005,240710,681486,419170,316847,18241,249880,-142967
2015:Q4,2377051,431898,169739,224543,772210,511088,1213548,-40606,185445,-23504
2016:Q1,2680733,318034,110401,255685,1095791,718741,1224644,42264,767061,-120821
2016:Q2,2172590,493537,207004,223657,570177,177932,1036533,72343,488180,55969
2016:Q3,2171208,572310,235112,235270,762250,378082,811774,24874,531739,-61537
2016:Q4,884542,378171,231390,230237,224771,-178936,297709,-16109,-103384,279761
2017:Q1,1660388,527266,328954,191580,787740,330228,413773,-68391,393212,334223
2017:Q2,2350580,582073,272241,174200,954252,490736,829199,-14944,500793,249109
2017:Q3,1986472,396940,268258,160078,783455,319366,821354,-15277,519539,414849
2017:Q4,1972003,777312,313419,251405,767300,290251,330267,97124,50652,600759
2018:Q1,3459271,490624,274426,177010,669048,387662,2385366,-85767,204249,397781
2018:Q2,2141245,499085,325954,135387,492958,206173,1144914,4287,244560,141468
2018:Q3,2026254,481571,330149,168758,759627,457971,776953,8104,325206,218761
2018:Q4,1759192,408982,244275,209595,706583,402758,725115,-81488,480492,32930
2019:Q1,3012975,329336,254828,172388,1045851,787105,1707361,-69574,266190,-148109
2019:Q2,1847324,657814,328207,197767,668008,427215,575315,-53813,503072,401276
2019:Q3,3096674,504685,335786,181235,933759,627085,1634027,24203,474803,311982
2019:Q4,1801229,559615,252739,189208,364673,75403,782784,94156,85734,261742
2020:Q1,6362241,574651,368466,26401,3074851,2436731,2682565,30173,4810251,-585340
2020:Q2,15008611,-16511,317194,-234749,2595316,1650170,12319501,110305,-1858093,215195
2020:Q3,2474949,901375,588071,74476,23127,-354596,1374736,175710,-171244,87418
2020:Q4,3086009,1000920,514361,86015,88041,-20520,1947845,49204,1048038,563423
2021:Q1,4166236,1121489,608580,151845,812814,560590,2122311,109622,1139679,863763
2021:Q2,4060962,1314290,883348,336982,328822,182458,2314857,102993,1118737,108313
2021:Q3,1652193,1067130,895301,206689,851663,746840,-327142,60542,667936,926346
2021:Q4,5252537,1402714,920749,302288,1215982,769547,2663118,-29277,1092422,508789
