1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1960:Q4,742760,219861,141378,61248,200616,145592,250072,72211,37709,22420
1961:Q1,750351,223428,144159,61669,203006,146194,250311,73606,35794,23023
1961:Q2,761226,227806,146812,61540,206357,148192,252356,74707,37235,22977
1961:Q3,774513,231798,150111,62079,209874,149680,256548,76293,38072,23646
1961:Q4,788596,237901,154027,63435,214704,152987,258176,77815,40940,24413
1962:Q1,800217,241983,157045,64323,217937,154533,260736,79561,39917,25173
1962:Q2,813930,247273,160433,66340,223073,157690,262629,80955,41317,25643
1962:Q3,825118,253282,164277,67648,227384,160110,262285,82167,43018,25591
1962:Q4,842334,259752,168307,69344,232768,163466,266044,83770,46345,26268
1963:Q1,855287,265533,171943,71309,236659,165589,268037,85058,44018,27109
1963:Q2,871505,273049,175980,73129,241366,167940,270284,86806,47671,28392
1963:Q3,883320,280359,180606,75440,245710,170148,269330,87921,50338,28674
1963:Q4,900618,288211,185106,77870,252156,174184,271008,89243,54125,29353
1964:Q1,914262,295162,189423,80555,256242,176585,272343,90515,53177,29929
1964:Q2,930822,302632,193538,82769,262031,179976,273916,92243,57749,30755
1964:Q3,947190,309331,198039,85288,267787,183446,276082,93990,58175,31319
1964:Q4,965255,317130,202335,87352,274192,187925,278309,95624,61043,32937
1965:Q1,981834,323887,206582,90344,281383,193186,279189,97375,60637,34125
1965:Q2,998873,331139,210488,93294,288848,197972,279373,99513,66508,34535
1965:Q3,1013004,337893,215034,95625,296181,202867,277467,101463,65816,34675
1965:Q4,1034076,345863,219449,97489,303787,208193,281252,103174,70150,35305
1966:Q1,1053481,352486,224085,100006,313349,214562,282763,104883,70819,36010
1966:Q2,1073035,359683,227382,101373,323869,222357,282469,107014,77287,36598
1966:Q3,1086123,363413,230300,102281,331871,228547,282300,108539,76635,36568
1966:Q4,1102733,368393,232742,103422,338202,232924,286101,110037,81898,37277
1967:Q1,1119242,371781,234955,104389,346563,239687,289406,111492,80112,38650
1967:Q2,1131871,376524,237210,105421,355873,246045,285886,113588,79412,39594
1967:Q3,1154358,382310,241614,106874,364078,251640,292284,115686,81315,40500
1967:Q4,1190912,402322,245974,108567,370856,255245,300362,117372,85926,41452
1968:Q1,1204602,397674,250119,110508,380822,263575,306990,119116,85809,42391
1968:Q2,1227913,407896,253803,112911,390904,270242,308055,121058,91596,42715
1968:Q3,1252814,415114,258280,115599,401071,277803,313637,122992,94393,43302
1968:Q4,1279692,426692,262934,119324,412656,286074,314219,126125,99722,44127
1969:Q1,1298682,429581,265603,122479,423624,294256,315342,130135,98004,44892
1969:Q2,1316883,438271,269871,125419,437807,303762,307375,133430,107424,45858
1969:Q3,1339965,443623,274629,127326,450239,312057,309983,136120,111123,46453
1969:Q4,1364896,453272,278689,129231,460784,318879,312583,138257,124190,47121
1970:Q1,1379872,451262,277740,130530,473750,338845,314500,140360,128581,47790
1970:Q2,1403340,453909,278865,131338,488703,349440,317154,143574,133925,48343
1970:Q3,1430022,459355,281771,132924,501097,357036,323589,145981,134200,48693
1970:Q4,1456448,467163,286015,133660,511941,363384,327027,150317,141493,49993
1971:Q1,1482283,475671,291470,138226,522999,370450,328923,154690,139567,51254
1971:Q2,1521216,485236,295430,141017,537847,378234,339263,158870,139600,52322
1971:Q3,1558007,496024,302126,144770,551889,386805,347468,162626,142548,53265
1971:Q4,1596200,511310,309454,149243,563398,392236,354745,166747,153065,54179
1972:Q1,1631393,524678,317906,153380,579276,403333,356270,171169,154498,55548
1972:Q2,1669363,540105,324324,158564,596705,411260,358194,174359,160530,55827
1972:Q3,1708016,553151,333264,162799,613216,420540,364207,177442,164566,56159
1972:Q4,1759092,571267,343552,168757,634365,431815,372750,180710,180771,57569
1973:Q1,1812385,590525,353598,176766,659441,446413,378186,184233,182143,58848
1973:Q2,1856626,604561,361862,183161,685410,461449,379668,186987,196630,60598
1973:Q3,1900559,620767,371042,187983,710306,481202,379074,190412,209106,60514
1973:Q4,1940863,636677,382218,192980,727578,497437,381829,194779,223936,62240
1974:Q1,1981511,649082,392321,196565,751318,512155,381929,199182,225560,62694
1974:Q2,2031941,664222,400813,199933,779452,529291,385635,202632,241114,67122
1974:Q3,2077460,678869,410404,202348,802156,541863,390234,206201,258084,69951
1974:Q4,2116457,691472,419339,201926,820315,553066,396457,208213,270774,73051
1975:Q1,2155295,700265,427459,202454,831801,558834,412756,210473,265991,76701
1975:Q2,2203208,708396,435481,199092,841543,562445,440620,212649,265588,78831
1975:Q3,2254303,724107,445509,202035,851525,568024,464591,214080,261647,81149
1975:Q4,2313028,747477,459087,206996,860266,572665,485926,219359,277293,86086
1976:Q1,2372520,767648,474026,211812,873896,577948,505967,225009,277453,89672
1976:Q2,2439187,788211,485633,216337,891335,588825,528227,231414,283577,92920
1976:Q3,2501060,808297,500528,221278,910679,600862,546903,235181,289359,96583
1976:Q4,2565231,836261,517073,228961,931428,614346,559712,237830,308835,102217
1977:Q1,2637942,864819,536389,236168,960388,632300,572404,240331,306303,104063
1977:Q2,2713028,897932,556489,246398,988022,648519,580529,246545,322633,106663
1977:Q3,2805904,931229,579584,255421,1015394,665925,607628,251653,332245,110736
1977:Q4,2895413,966509,602997,264892,1050133,690322,622606,256165,362898,112420
1978:Q1,2987237,1002813,627038,274811,1081920,710785,637105,265399,365847,116886
1978:Q2,3090140,1046983,650880,289868,1117332,731047,650943,274882,391522,120044
1978:Q3,3194161,1088868,678732,301165,1148272,745665,672723,284298,405527,122522
1978:Q4,3290005,1128024,708641,311305,1184262,766056,682118,295601,439642,132210
1979:Q1,3379772,1170230,740030,322611,1221343,789844,685071,303128,448216,134927
1979:Q2,3481273,1211382,766252,333789,1266458,811542,693719,309714,479885,138641
1979:Q3,3595875,1255582,795664,345271,1308984,833769,714755,316554,502944,149584
1979:Q4,3688823,1296909,826724,354616,1343789,851772,725909,322216,538064,155569
1980:Q1,3789548,1338621,860063,359093,1383614,873559,739509,327804,553005,158948
1980:Q2,3856663,1352044,875720,352773,1404259,880652,767360,333000,570548,165421
1980:Q3,3942863,1381267,900209,354263,1431479,892677,791355,338762,586505,169808
1980:Q4,4051493,1420202,926526,358044,1474673,919612,812184,344434,620152,175821
1981:Q1,4145038,1442353,944614,363365,1509028,935220,842366,351291,621863,182695
1981:Q2,4257777,1474888,966081,369096,1566302,976520,860707,355880,659168,190189
1981:Q3,4357388,1498895,980800,376062,1617642,1014381,876789,364062,696737,193836
1981:Q4,4464736,1526567,998261,377882,1658457,1038680,907658,372054,723581,222513
1982:Q1,4569836,1545023,1012723,383538,1700124,1067949,941829,382860,730787,233541
1982:Q2,4671500,1564484,1021850,388711,1746192,1098089,967057,393767,770594,245989
1982:Q3,4784762,1567309,1017038,391153,1789873,1124827,1024123,403457,787521,253667
1982:Q4,4900299,1597908,1031175,396718,1807588,1129934,1081029,413774,823425,267243
1983:Q1,5036932,1608060,1033170,402687,1858041,1161482,1146269,424562,825957,270981
1983:Q2,5196415,1652404,1057024,412172,1896473,1185231,1207253,440285,857376,278198
1983:Q3,5355199,1700875,1085787,425395,1945750,1217535,1258653,449921,887779,291000
1983:Q4,5497720,1759608,1116384,444878,1996223,1247243,1280780,461109,931135,265006
1984:Q1,5701538,1813182,1153101,464733,2071525,1295249,1344109,472722,947398,275194
1984:Q2,5905233,1870264,1182190,489551,2158678,1352745,1389644,486647,994797,291025
1984:Q3,6106461,1915487,1210049,507427,2235208,1400349,1450932,504834,1042228,290972
1984:Q4,6308385,1977678,1243294,526584,2320616,1457968,1496457,513634,1104498,287264
1985:Q1,6563269,2078615,1316829,551452,2377928,1489462,1567286,539440,1130990,286703
1985:Q2,6782724,2142819,1348447,571290,2443881,1529106,1628224,567800,1190320,287332
1985:Q3,7002345,2223628,1402267,592622,2500359,1572170,1688195,590163,1254430,287772
1985:Q4,7341719,2329784,1450249,610574,2571990,1638943,1762014,677931,1338196,290064
1986:Q1,7513073,2383881,1489804,624425,2636246,1683411,1811367,681579,1393766,298744
1986:Q2,7747006,2436341,1529839,641290,2709107,1737156,1885675,715883,1481336,297840
1986:Q3,7977303,2514174,1589114,657442,2785018,1797227,1949671,728439,1568371,304287
1986:Q4,8216651,2592292,1649024,666355,2864682,1864487,2007547,752130,1683449,300178
1987:Q1,8383255,2626617,1694524,662981,2927660,1908814,2044222,784756,1753212,304492
1987:Q2,8588939,2706834,1757670,674860,2979089,1948373,2101468,801548,1844141,299203
1987:Q3,8772700,2774558,1804085,688353,3044101,1999842,2132373,821668,1917958,300605
1987:Q4,8958187,2817489,1828608,698640,3116408,2051545,2181714,842576,1958854,310447
1988:Q1,9164363,2893489,1887603,713264,3186650,2100786,2231681,852543,1994730,312988
1988:Q2,9372886,2966415,1945778,725994,3264239,2155210,2277616,864616,2069104,313872
1988:Q3,9567891,3036771,1999188,735994,3329846,2196461,2324952,876322,2123486,312074
1988:Q4,9777621,3100556,2054832,745206,3414461,2265205,2369615,892989,2211195,351879
1989:Q1,9964652,3165488,2092082,773653,3481178,2318457,2417116,900870,2313362,353817
1989:Q2,10156836,3240216,2143370,787208,3552814,2377544,2454316,909489,2367163,346589
1989:Q3,10326348,3312156,2205094,796149,3592703,2405997,2500028,921461,2392837,350763
1989:Q4,10527938,3383950,2260115,809285,3653103,2455221,2550522,940363,2463811,354820
1990:Q1,10761855,3477808,2341358,813793,3706622,2502902,2618661,958764,2493981,354298
1990:Q2,10931507,3539839,2395950,818310,3740825,2539035,2681731,969112,2543228,363510
1990:Q3,11088068,3591879,2443875,826225,3767235,2565707,2753929,975024,2588531,368288
1990:Q4,11245930,3644394,2489255,824391,3783346,2585389,2830770,987420,2678281,368739
1991:Q1,11349381,3700153,2538672,824860,3760384,2566605,2889145,999699,2703966,381159
1991:Q2,11493138,3756206,2594093,822851,3760350,2566563,2961398,1015185,2737209,365330
1991:Q3,11619530,3787008,2614390,818093,3729349,2552199,3062723,1040450,2784930,370281
1991:Q4,11775541,3853200,2667356,815581,3696383,2526640,3147363,1078595,2859815,375474
1992:Q1,11919490,3904945,2716521,817269,3698223,2533028,3238034,1078287,2907812,377861
1992:Q2,12046320,3942175,2745221,815377,3691575,2533896,3328872,1083699,2986925,390516
1992:Q3,12209435,3994613,2791381,818575,3693344,2544135,3423745,1097733,3055572,393123
1992:Q4,12328512,4053865,2840353,824769,3688421,2545000,3491131,1095095,3107197,395548
1993:Q1,12462931,4096043,2864951,832774,3705517,2571565,3550017,1111355,3187977,405933
1993:Q2,12669176,4156988,2914487,843397,3739815,2609706,3641160,1131213,3253677,420295
1993:Q3,12864922,4228101,2957023,860654,3775831,2651018,3709639,1151351,3367870,446349
1993:Q4,13054799,4303289,2999178,886169,3814137,2690672,3784333,1153040,3464348,484808
1994:Q1,13208692,4375585,3041601,912689,3875197,2750353,3809948,1147963,3615720,458983
1994:Q2,13384974,4453886,3081917,946409,3921847,2793535,3879588,1129654,3708812,457055
1994:Q3,13557621,4525560,3118460,980405,3973172,2838904,3930823,1128066,3809354,459425
1994:Q4,13739431,4627257,3165940,1021168,4026853,2888046,3977825,1107497,3940849,473421
1995:Q1,13904268,4700954,3203759,1058385,4096552,2946112,4014760,1092002,4028296,489516
1995:Q2,14148582,4783231,3244685,1095019,4170197,3010682,4117882,1077272,4133441,505195
1995:Q3,14307241,4876898,3285767,1133141,4217528,3044548,4149242,1063573,4256211,527278
1995:Q4,14428136,4950231,3319925,1168160,4279180,3094015,4151993,1046732,4411145,602524
1996:Q1,14654261,5072380,3396520,1197356,4325239,3123920,4215265,1041378,4527399,616070
1996:Q2,14880524,5162906,3449269,1224879,4399851,3180580,4279858,1037909,4684475,627506
1996:Q3,15052837,5233450,3490299,1247457,4462724,3222778,4327646,1029017,4789006,658966
1996:Q4,15185346,5313287,3538132,1273878,4502787,3244561,4343083,1026189,4985729,689142
1997:Q1,15379699,5400903,3597839,1284329,4577571,3295756,4369736,1031489,5068436,698860
1997:Q2,15586768,5483368,3643550,1302783,4668499,3362431,4395842,1039059,5258248,718742
1997:Q3,15845232,5581267,3715702,1321301,4790742,3458062,4415850,1057373,5365336,747615
1997:Q4,16029496,5661212,3754238,1344165,4884846,3522070,4406492,1076946,5567418,763591
1998:Q1,16299332,5770512,3834436,1352528,5028583,3622723,4407670,1092568,5821461,790546
1998:Q2,16632509,5894117,3901679,1393784,5192660,3738611,4435299,1110433,6105690,813653
1998:Q3,16838118,5984597,3962064,1417348,5321785,3822477,4405501,1126235,6389645,808882
1998:Q4,17110682,6116429,4057442,1441272,5455414,3909949,4395086,1143753,6655394,805954
1999:Q1,17416104,6258072,4162289,1471714,5618537,4024904,4380185,1159310,6947736,809850
1999:Q2,17671502,6400510,4247292,1500711,5727562,4097092,4378872,1164558,7214194,807293
1999:Q3,18005503,6538201,4349857,1533015,5932011,4247966,4356927,1178363,7498189,824352
1999:Q4,18288519,6687927,4434475,1553622,6054583,4311849,4365000,1181009,7765360,776679
2000:Q1,18594703,6874792,4524353,1584412,6219426,4429347,4314730,1185755,7989208,799299
2000:Q2,18788189,7007215,4620407,1632955,6387138,4537191,4214690,1179146,8203524,785176
2000:Q3,18993005,7171557,4720304,1692853,6487627,4599160,4143885,1189936,8417093,809374
2000:Q4,19172303,7287821,4816784,1741267,6596565,4657924,4090025,1197892,8686869,837115
2001:Q1,19392855,7400562,4930321,1784759,6639831,4661009,4122911,1229551,8886621,848378
2001:Q2,19622326,7577136,5074016,1816504,6766553,4744732,4030300,1248336,9120633,836816
2001:Q3,20027801,7821042,5217256,1838308,6839027,4779717,4096886,1270846,9482811,811537
2001:Q4,20261333,7916373,5324935,1891827,6896372,4793956,4145237,1303350,9704645,829453
2002:Q1,20543008,8108679,5488818,1918895,6948521,4806088,4156460,1329349,9900551,848598
2002:Q2,20862556,8260757,5632430,1951616,6976983,4794936,4260360,1364455,10073562,870559
2002:Q3,21224196,8458668,5819729,1975317,7006361,4785753,4357679,1401488,10276074,873275
2002:Q4,21618346,8693842,6031127,1997008,7049276,4789505,4427328,1447900,10545401,944470
2003:Q1,21936728,8921063,6209722,2026273,7067655,4787038,4473103,1474906,10835679,922005
2003:Q2,22521673,9280481,6438643,2058502,7083644,4786367,4638594,1518954,11156970,942343
2003:Q3,22955433,9523761,6678431,2082493,7136314,4821933,4752624,1542735,11418787,913631
2003:Q4,23343538,9782786,6914875,2102932,7144282,4809708,4848035,1568435,11554800,1144398
2004:Q1,24572248,10033183,7099016,2135867,7277946,4873515,4912016,2349103,11802593,1171982
2004:Q2,25154451,10327115,7349338,2154712,7340067,4876058,5081330,2405939,12056487,1164646
2004:Q3,25674803,10583858,7595602,2187446,7462562,4936680,5173475,2454909,12302890,1209540
2004:Q4,26257832,10940559,7859149,2220119,7575139,4986603,5250883,2491251,12659224,1265367
2005:Q1,26794064,11184827,8080375,2248511,7713438,5046224,5352908,2542890,12908516,1280317
2005:Q2,27406504,11509101,8366345,2276583,7862955,5111041,5446929,2587519,13231581,1311729
2005:Q3,27947080,11823986,8653915,2300822,7991381,5152772,5502074,2629639,13313689,1331591
2005:Q4,28538700,12116452,8940398,2320555,8180601,5253518,5584775,2656872,13746626,1325682
2006:Q1,29249977,12510941,9227772,2385808,8390176,5360010,5690834,2658025,14107625,1350529
2006:Q2,29922292,12858168,9540183,2395813,8599453,5463968,5769608,2695063,14519344,1426586
2006:Q3,30405388,13154632,9776114,2426814,8744287,5505570,5773590,2732878,14770414,1528427
2006:Q4,30999693,13421686,9940251,2456716,9000791,5658388,5803923,2773293,15148146,1630200
2007:Q1,31624705,13618057,10123242,2484433,9250024,5790482,5925487,2831136,15727798,1683968
2007:Q2,32311105,13930952,10332493,2519121,9553194,5978377,5939237,2887722,16193383,1783573
2007:Q3,32937477,14148644,10516495,2566995,9873464,6182917,5994294,2921075,16841333,1880897
2007:Q4,33510369,14351562,10624984,2609477,10136181,6329327,6074315,2948311,17333583,1959704
2008:Q1,34062572,14508718,10694802,2645604,10338327,6445212,6243059,2972467,17725955,1968705
2008:Q2,34304241,14441180,10688466,2662410,10543616,6563456,6327804,2991641,17964238,1896714
2008:Q3,35058083,14557982,10666308,2657388,10681220,6629884,6821396,2997485,18243139,1657014
2008:Q4,35295847,14219665,10577260,2643789,10709736,6584352,7376817,2989629,18075047,1562126
2009:Q1,35588061,14151930,10577231,2622827,10623576,6510785,7787502,3025053,17516444,1577766
2009:Q2,35984156,14130296,10557952,2591475,10534142,6451310,8252399,3067320,16985168,1725716
2009:Q3,36220637,14089593,10490680,2576593,10400577,6351092,8638185,3092282,16575667,1872610
2009:Q4,36264804,14057682,10441302,2555017,10192136,6175892,8882645,3132341,16148233,1968899
2010:Q1,36641726,14004663,10317055,2536551,10167067,6157000,9307196,3162800,15531588,2044784
2010:Q2,37049103,13947619,10251896,2518416,10098916,6096360,9833644,3168923,15295299,2030746
2010:Q3,37439539,13858761,10158184,2522094,10136657,6138109,10262633,3181489,15074001,2205782
2010:Q4,37682500,13866178,9992280,2646811,10060105,6073388,10528562,3227655,15113349,2247711
2011:Q1,37886517,13890159,9958674,2672031,10053718,6085209,10736707,3205933,15073864,2335531
2011:Q2,38189411,13840918,9899665,2693088,10128939,6181049,11035097,3184456,14920296,2476286
2011:Q3,38589958,13750490,9828676,2720060,10200295,6273637,11451071,3188103,14755668,2445049
2011:Q4,38895250,13735594,9785496,2756225,10296039,6383624,11667250,3196367,14566646,2469789
2012:Q1,39328869,13741139,9727562,2789263,10375804,6420477,12014344,3197582,14522125,2510034
2012:Q2,39815565,13691667,9664096,2830181,10484055,6483930,12421579,3218265,14340016,2541510
2012:Q3,40252177,13680871,9592339,2867820,10652941,6610699,12699232,3219134,14451132,2707898
2012:Q4,40547891,13667988,9537072,2912905,10839114,6753909,12847828,3192961,14296350,2827891
2013:Q1,40965511,13688851,9504346,2959319,10908854,6801645,13173288,3194518,14345533,2885657
2013:Q2,41218781,13694627,9467339,2999857,11044903,6910471,13301727,3177524,14328392,2842970
2013:Q3,41608313,13728690,9451946,3047114,11240728,7080284,13477615,3161280,14268517,2924133
2013:Q4,42144869,13900277,9437049,3090468,11352127,7162493,13705127,3187338,14463722,2973494
2014:Q1,42616267,13943955,9417638,3144110,11532777,7275427,13955573,3183962,14481490,3054692
2014:Q2,43035680,14022888,9396608,3204143,11698863,7372643,14145734,3168195,14524561,3253165
2014:Q3,43348433,13971027,9377368,3259300,11883331,7486604,14386859,3107215,14657522,3223728
2014:Q4,43695387,14018843,9387257,3309540,12121188,7648777,14441054,3114302,14753272,3284832
2015:Q1,44069739,14054975,9378918,3356751,12330254,7801319,14553921,3130589,14734394,3309814
2015:Q2,44677862,14168014,9407561,3419258,12592703,8000316,14783027,3134118,14784182,3292395
2015:Q3,44944817,14181385,9426394,3479436,12762514,8105107,14862239,3138678,14840035,3230031
2015:Q4,45416538,14191329,9492847,3400223,12931056,8210988,15165626,3128527,14697403,3231373
2016:Q1,46077156,14261824,9511432,3464146,13204452,8390674,15471787,3139093,14883428,3294334
2016:Q2,46612165,14377544,9555518,3520060,13346522,8435157,15730920,3157179,14998026,3359795
2016:Q3,47147010,14513127,9606801,3578879,13536621,8529677,15933864,3163397,15125526,3362090
2016:Q4,47357369,14601841,9658822,3636436,13587867,8480356,16008291,3159370,15095484,3311747
2017:Q1,47830186,14727004,9734406,3684332,13849175,8627712,16111734,3142272,15168254,3450285
2017:Q2,48409833,14864971,9794915,3727882,14087292,8750396,16319034,3138536,15289433,3559864
2017:Q3,48899970,14958134,9855906,3767903,14282747,8830239,16524372,3134717,15415614,3693610
2017:Q4,49460142,15146992,9928793,3830752,14547213,8975798,16606939,3158998,15425094,3887703
2018:Q1,50321144,15266071,9993821,3875005,14714237,9072716,17203280,3137556,15474078,3964971
2018:Q2,51173697,15381909,10070374,3904855,15163651,9450758,17489509,3138628,15528246,3933606
2018:Q3,51682003,15504408,10147417,3954645,15353194,9565251,17683747,3140654,15606263,3981082
2018:Q4,52116927,15602081,10203915,4007042,15529538,9665937,17865026,3120282,15723434,4002202
2019:Q1,52866599,15679252,10262457,4050141,15792592,9864577,18291866,3102889,15783499,4058855
2019:Q2,53324413,15839937,10340741,4099582,15959346,9971381,18435695,3089435,15909805,4253540
2019:Q3,54094936,15962688,10421267,4144891,16192561,10128152,18844202,3095486,16026217,4373825
2019:Q4,54541523,16099100,10480962,4192191,16283500,10146999,19039898,3119025,16045103,4490672
2020:Q1,56133875,16244734,10570348,4203493,17052034,10756185,19710539,3126568,17245448,4239334
2020:Q2,59884022,16238723,10647763,4144806,17700740,11168728,22790415,3154145,16779450,4468167
2020:Q3,60500486,16461934,10792648,4163425,17706382,11080080,23134099,3198072,16735169,4552759
2020:Q4,61270383,16710657,10919733,4184927,17728293,11074946,23621060,3210373,16996220,4763960
2021:Q1,62310708,16989871,11070718,4222890,17931420,11215097,24151638,3237779,17280499,4802129
2021:Q2,63324886,17317446,11290558,4307135,18013562,11260712,24730352,3263527,17559734,4923113
2021:Q3,63747647,17583334,11513489,4358808,18237084,11458088,24648566,3278662,17710373,5171264
2021:Q4,65059542,17932849,11742514,4434378,18541004,11650471,25314346,3271343,17983162,5265733
