1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,103,32,1121,84,28,0,931,-243,75,1099,9,69,1160,1161,475,168,307,499,499,0,21,1,165,0,165,-1,110,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,120,30,1728,126,42,0,1392,216,166,1010,10,158,1757,1759,252,38,214,1182,1182,0,65,2,258,0,258,-2,119,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1953:Q4,48,26,8,5,2,0,36,-144,-39,219,4,-39,-84,-85,80,-66,146,-169,-169,0,79,0,-75,0,-75,1,-70,0
1954:Q1,33,29,-126,9,3,0,-171,84,29,-284,4,29,4,3,260,225,35,-307,-307,0,-25,0,75,0,75,1,134,0
1954:Q2,30,29,241,9,3,0,194,-32,32,194,4,31,91,90,-76,-108,32,138,138,0,-89,0,117,0,117,1,-149,0
1954:Q3,29,30,266,-12,-4,0,186,-166,93,259,4,92,-190,-190,-238,-44,-194,-46,-46,0,28,1,65,0,65,0,-457,0
1954:Q4,28,29,493,-26,-9,0,457,120,67,270,6,65,87,87,-396,-225,-171,76,76,0,2,0,405,0,405,0,-407,0
1955:Q1,41,38,407,11,4,0,289,-222,100,411,4,99,917,916,399,306,93,200,200,0,-37,0,354,0,354,1,514,0
1955:Q2,49,41,1634,23,8,0,1438,280,169,989,5,160,1503,1502,131,208,-77,269,269,0,-27,0,1129,0,1129,1,-122,0
1955:Q3,54,44,1304,37,12,0,1009,-158,245,922,5,241,1013,1012,135,-34,169,345,345,0,67,0,465,0,465,1,-281,0
1955:Q4,54,46,1147,47,16,0,1070,604,13,453,6,8,1005,1005,-20,-232,212,113,113,0,36,0,876,0,876,0,-134,0
1956:Q1,64,39,344,4,1,0,422,351,-85,156,5,-88,549,548,1126,558,568,15,15,0,-24,0,-569,0,-569,1,231,0
1956:Q2,64,39,177,-1,0,0,181,-144,-7,332,6,-9,201,201,174,-56,230,93,93,0,-58,1,-9,0,-9,0,48,0
1956:Q3,57,41,84,-1,-1,0,3,-361,76,288,6,77,121,120,184,-54,238,176,176,0,56,0,-296,0,-296,1,54,0
1956:Q4,58,41,181,1,1,0,262,238,-88,112,7,-90,-207,-209,-48,-315,267,12,12,0,28,-1,-200,0,-200,2,-371,0
1957:Q1,62,40,167,11,3,0,358,628,-211,-59,6,-211,779,779,973,539,434,-211,-211,0,-28,1,44,0,44,0,635,0
1957:Q2,53,40,263,6,2,0,338,95,-88,331,7,-90,64,64,9,-205,214,-88,-88,0,-37,0,180,0,180,0,-186,0
1957:Q3,51,41,308,7,3,0,291,-56,2,345,7,0,278,278,491,66,425,2,2,0,45,0,-260,0,-260,0,-20,0
1957:Q4,53,40,312,4,1,0,327,297,-28,58,9,-29,157,158,216,52,164,-28,-28,0,30,-1,-59,0,-59,-1,-142,0
1958:Q1,55,46,139,10,3,0,4,252,114,-362,7,115,284,284,848,568,280,114,114,0,32,0,-710,0,-710,0,154,0
1958:Q2,49,44,-174,4,2,0,-301,-245,114,-170,6,115,-577,-577,-278,-176,-102,114,114,0,-97,0,-316,0,-316,0,-398,0
1958:Q3,46,44,-500,6,2,0,-631,-527,114,-218,7,116,-481,-481,-564,-232,-332,-286,-286,0,-2,0,371,0,371,0,21,0
1958:Q4,43,46,753,1,0,0,631,569,115,-53,8,113,787,788,-283,-295,12,515,515,0,-2,1,557,0,557,-1,31,0
1959:Q1,152,54,932,35,12,0,768,640,114,14,7,110,1006,1006,700,538,162,514,514,0,-8,0,-200,0,-200,0,172,0
1959:Q2,140,56,1012,36,12,0,1018,476,-57,599,8,-62,914,913,517,316,201,543,543,0,-18,0,-129,0,-129,1,-14,0
1959:Q3,139,58,772,42,14,0,605,-248,106,747,8,103,1047,1046,199,-122,321,506,506,0,60,0,281,0,281,1,357,0
1959:Q4,140,58,1206,45,15,0,1059,554,84,421,9,78,1111,1111,272,-34,306,284,284,0,32,0,523,0,523,0,-13,0
1960:Q1,138,57,1437,12,4,0,1386,1039,33,314,8,27,1342,1341,2449,1181,1268,-67,-67,0,-22,0,-1019,0,-1019,1,-14,0
1960:Q2,147,58,1149,13,4,0,1220,706,-91,605,9,-97,705,704,636,12,624,58,58,0,-26,1,35,0,35,1,-355,0
1960:Q3,158,56,313,19,6,0,196,-409,84,521,9,83,55,53,482,-134,616,-580,-580,0,30,0,121,0,121,2,-156,0
1960:Q4,172,55,662,22,8,0,688,572,-62,178,10,-66,554,551,510,-218,728,35,35,0,20,-1,-13,0,-13,3,8,0
1961:Q1,177,31,-399,38,12,0,-459,-157,-3,-299,10,0,-251,-252,1177,727,450,-1446,-1446,0,12,1,4,0,4,1,294,0
1961:Q2,189,32,341,35,12,0,209,60,77,72,10,75,-26,-27,-13,-245,232,-98,-98,0,-60,0,144,0,144,1,-210,0
1961:Q3,199,33,245,37,12,0,-84,-371,268,19,11,269,182,181,-432,-352,-80,300,300,0,15,0,298,0,298,1,103,0
1961:Q4,198,34,1737,37,13,0,1391,671,293,427,11,285,1009,1008,-146,-266,120,901,901,0,3,0,250,0,250,1,-563,0
1962:Q1,208,47,145,23,7,0,180,184,-76,72,11,-76,33,33,1162,992,170,-1118,-1118,0,49,1,-61,0,-61,0,49,0
1962:Q2,227,48,1035,23,8,0,743,40,254,449,12,249,1320,1319,30,189,-159,755,755,0,-21,0,555,0,555,1,464,0
1962:Q3,217,49,505,24,8,0,201,-478,262,417,12,260,855,854,242,441,-199,142,142,0,27,0,443,0,443,1,518,0
1962:Q4,209,49,1154,25,8,0,1102,424,11,667,13,6,1045,1043,107,-412,519,870,870,0,-23,-1,90,0,90,2,51,0
1963:Q1,154,23,879,-35,-11,0,924,584,-8,348,13,-12,707,706,1497,1085,412,-760,-760,0,-10,0,-21,0,-21,1,-42,0
1963:Q2,127,24,1351,-36,-12,0,1104,380,288,436,13,282,1738,1738,361,379,-18,591,591,0,-42,0,828,0,828,0,489,0
1963:Q3,116,25,930,-37,-13,0,603,-395,366,632,14,363,1123,1123,-51,-191,140,587,587,0,23,0,564,0,564,0,284,0
1963:Q4,110,26,1984,-40,-13,0,1843,846,187,810,15,179,1827,1826,531,-253,784,1011,1011,0,-3,0,287,0,287,1,-73,0
1964:Q1,125,57,1048,-4,-1,0,1143,856,-99,386,15,-105,530,530,1924,1020,904,-1220,-1220,0,66,0,-240,0,-240,0,-450,0
1964:Q2,129,59,1901,-8,-3,0,1599,643,305,651,15,298,2502,2502,817,365,452,1208,1208,0,-85,1,561,0,561,0,671,0
1964:Q3,133,61,679,-4,-1,0,514,-243,157,600,16,154,340,339,681,240,441,-592,-592,0,-50,0,300,0,300,1,-267,0
1964:Q4,141,63,1012,-4,-2,0,979,334,27,618,17,22,1322,1321,674,-130,804,564,564,0,-11,0,94,0,94,1,389,0
1965:Q1,135,75,1205,34,12,0,1088,760,60,268,17,54,1013,1012,1383,1013,370,-507,-507,0,14,0,122,0,122,1,-132,0
1965:Q2,137,78,1909,32,10,0,1670,643,187,840,18,179,1718,1719,-86,445,-531,1845,1845,0,-1,0,-39,0,-39,-1,-133,0
1965:Q3,137,81,910,37,13,0,486,-548,358,676,18,356,712,713,-61,162,-223,507,507,0,37,0,230,0,230,-1,-142,0
1965:Q4,133,85,1520,41,13,0,1518,1110,-63,471,19,-71,1327,1327,338,-434,772,1473,1473,0,37,0,-521,0,-521,0,-144,0
1966:Q1,95,80,752,39,13,0,754,819,-71,6,20,-74,553,554,2059,1711,348,-811,-811,0,-32,0,-662,0,-662,-1,-184,0
1966:Q2,113,83,754,31,11,0,770,372,-75,473,20,-78,557,556,272,16,256,1200,1200,0,-43,0,-873,0,-873,1,-167,0
1966:Q3,129,84,-820,26,8,0,-819,-1233,-60,474,21,-56,-1025,-1026,851,427,424,-1510,-1510,0,24,0,-391,0,-391,1,-160,0
1966:Q4,152,85,1245,18,6,0,1563,1116,-358,805,22,-364,1050,1048,1834,1366,468,489,489,0,17,-1,-1291,0,-1291,2,-127,0
1967:Q1,147,137,-168,16,6,0,-154,439,-43,-550,7,-43,-357,-357,1890,1793,97,-1789,-1789,0,-42,1,-417,0,-417,0,-179,0
1967:Q2,149,137,429,15,5,0,8,-525,393,140,7,394,241,240,-841,-451,-390,1026,1026,0,-50,0,105,0,105,1,-177,0
1967:Q3,148,137,-144,21,7,0,-304,-631,123,204,8,124,-334,-335,298,125,173,-78,-78,0,31,0,-586,0,-586,1,-179,0
1967:Q4,145,142,925,22,7,0,968,368,-77,677,7,-79,740,740,1380,561,819,479,479,0,5,0,-1124,0,-1124,0,-182,0
1968:Q1,148,260,459,20,7,0,600,1042,-173,-269,8,-176,274,273,1744,1594,150,-2005,-2005,0,43,0,491,0,491,1,-297,0
1968:Q2,130,259,2243,12,4,0,1927,924,302,701,7,293,2065,2064,289,466,-177,1571,1571,0,-64,0,268,0,268,1,-306,0
1968:Q3,104,263,352,9,3,0,160,-603,172,591,8,172,163,163,-208,-63,-145,-389,-389,0,5,1,754,0,754,0,-348,0
1968:Q4,93,275,2840,17,5,0,2480,870,340,1270,8,330,2660,2660,1387,876,511,1930,1930,0,15,-1,-671,0,-671,0,-362,0
1969:Q1,93,176,1492,14,5,0,950,570,520,-140,8,515,1308,1308,1904,2420,-516,-1016,-1016,0,46,1,373,0,373,0,-267,0
1969:Q2,84,180,4814,18,6,0,3866,1910,934,1022,8,916,4645,4643,914,1299,-385,2218,2218,0,-50,0,1561,0,1561,2,-264,0
1969:Q3,76,186,725,27,9,0,1084,739,-398,743,8,-403,542,541,2235,1463,772,-1918,-1918,0,23,1,200,0,200,1,-293,0
1969:Q4,70,187,2446,28,9,0,2660,1750,-249,1159,8,-259,2271,2267,2094,844,1250,1714,1714,0,29,-2,-1568,0,-1568,4,-293,0
1970:Q1,69,168,1278,31,11,0,478,618,480,-620,8,750,1096,1094,245,1813,-1568,-1143,-1143,0,25,0,1967,0,1967,2,-280,0
1970:Q2,76,169,2342,39,13,0,2146,951,814,381,8,136,2163,2162,-194,-309,115,2520,2520,0,-40,1,-125,0,-125,1,-273,0
1970:Q3,84,171,-767,49,16,0,-830,-617,102,-315,9,-11,-959,-961,-614,-1192,578,-16,-16,0,35,0,-366,0,-366,2,-280,0
1970:Q4,97,166,873,56,19,0,499,-598,410,687,8,291,687,684,2040,327,1713,799,799,0,12,-1,-2166,0,-2166,3,-255,0
1971:Q1,114,132,2617,57,19,0,1776,1416,933,-573,9,756,2488,2487,-883,-919,36,-221,-221,0,34,1,3556,69,3487,1,-147,0
1971:Q2,150,136,2313,54,18,0,1784,654,628,502,9,448,2186,2184,-237,-357,120,1550,1550,0,-33,0,904,65,839,2,-113,0
1971:Q3,165,137,476,51,17,0,348,-703,223,828,8,52,341,340,652,-277,929,-1967,-1967,0,25,1,1629,139,1490,1,-107,0
1971:Q4,189,141,2773,51,17,0,2214,-23,664,1573,9,482,2647,2647,2333,1090,1243,1587,1587,0,0,0,-1273,292,-1565,0,-78,0
1972:Q1,167,115,2135,50,16,0,1803,1563,445,-205,9,257,2018,2016,128,-543,671,-24,-24,0,23,0,1889,470,1419,2,-64,0
1972:Q2,160,118,2923,49,17,0,2496,768,549,1179,9,352,2813,2811,709,-251,960,914,914,0,-51,0,1239,672,567,2,-68,0
1972:Q3,162,121,1146,49,16,0,860,-489,392,957,10,211,1020,1019,-328,-1049,721,701,701,0,20,1,625,697,-72,1,-84,0
1972:Q4,186,129,5408,48,16,0,4780,2363,776,1641,9,555,5322,5321,2233,593,1640,3364,3364,0,29,0,-305,546,-851,1,-29,0
1973:Q1,192,214,1906,47,16,0,1829,1778,208,-157,9,5,1884,1882,1068,-251,1319,-475,-475,0,34,0,1255,435,820,2,-45,0
1973:Q2,207,226,4589,47,15,0,3945,1731,801,1413,10,572,4495,4491,971,725,246,2459,2459,0,-61,2,1120,114,1006,4,-114,0
1973:Q3,222,233,901,46,16,0,1074,-288,-47,1409,9,-244,874,869,813,-195,1008,-353,-353,0,25,1,383,60,323,5,-38,0
1973:Q4,220,237,6246,45,15,0,5046,1741,1374,1931,10,1130,6174,6163,3015,1680,1335,1858,1858,0,2,-1,1289,25,1264,11,-89,0
1974:Q1,300,308,2175,44,14,0,1549,1644,776,-871,10,558,2070,2065,1840,2180,-340,-1452,-1452,0,27,1,1649,-70,1719,5,-113,0
1974:Q2,215,317,1559,43,15,0,1750,692,-47,1105,10,-259,1343,1344,1352,347,1005,809,809,0,-53,0,-764,-222,-542,-1,-318,0
1974:Q3,100,328,68,43,14,0,1034,932,-831,933,10,-1033,-59,-58,2343,611,1732,-1618,-1618,0,21,0,-804,-159,-645,-1,-354,0
1974:Q4,145,332,-375,42,14,0,1047,1571,-1295,771,10,-1488,-415,-410,3669,435,3234,99,99,0,5,-3,-4180,118,-4298,-5,-226,0
1975:Q1,95,325,-2085,41,14,0,-1535,635,-441,-1729,10,-615,-2089,-2089,615,-542,1157,-4284,-4284,0,31,-1,1550,839,711,0,-234,0
1975:Q2,191,325,-2055,41,13,0,765,908,-32,-111,11,-2885,-2081,-2081,810,223,587,567,567,0,-53,1,-3406,752,-4158,0,-160,0
1975:Q3,281,333,1136,40,14,0,1221,717,275,229,10,-149,1174,1173,1009,-601,1610,-4532,-4532,0,23,0,4673,3661,1012,1,-14,0
1975:Q4,204,341,2081,39,13,0,2486,1457,-31,1060,11,-468,2128,2128,3133,1544,1589,-699,-699,0,-1,1,-306,3410,-3716,0,-90,0
1976:Q1,178,356,1817,38,12,0,1737,2654,477,-1394,11,19,1537,1536,287,600,-313,-188,-188,0,33,0,1404,774,630,1,-457,0
1976:Q2,208,365,3045,37,13,0,3108,2071,355,682,10,-123,2885,2883,1536,62,1474,-95,-95,0,-61,0,1503,1139,364,2,-317,0
1976:Q3,230,378,941,37,12,0,1368,725,12,631,11,-487,839,838,1207,572,635,-1624,-1624,0,25,1,1229,1126,103,1,-249,0
1976:Q4,242,391,5307,36,12,0,5337,3130,484,1723,11,-89,5433,5430,3754,2026,1728,1924,1924,0,3,-1,-250,1280,-1530,3,-24,0
1977:Q1,289,411,3196,35,12,0,3458,3605,254,-401,12,-321,2922,2920,2066,1209,857,-1117,-1117,0,18,0,1953,72,1881,2,-396,0
1977:Q2,281,429,6253,35,11,0,6090,3700,724,1666,11,106,5974,5973,6217,3146,3071,409,409,0,28,0,-681,726,-1407,1,-427,0
1977:Q3,284,446,4778,34,12,0,3861,924,1433,1504,11,860,4757,4756,529,-150,679,1777,1777,0,31,0,2419,1024,1395,1,-183,0
1977:Q4,293,468,8598,33,11,0,8563,5268,653,2642,12,-21,8376,8374,7686,4193,3493,2398,2398,0,29,0,-1739,-401,-1338,2,-397,0
1978:Q1,303,526,2990,32,10,0,3215,3348,243,-376,44,-311,2615,2614,2947,1305,1642,-1625,-1625,0,30,0,1262,447,815,1,-598,0
1978:Q2,337,576,6770,31,11,0,6266,2675,1039,2552,45,417,6460,6456,4078,2725,1353,2244,2244,0,37,1,96,2401,-2305,4,-549,0
1978:Q3,281,602,5593,31,10,0,4130,-383,1971,2542,48,1374,5218,5214,203,102,101,-50,-50,0,30,1,5030,651,4379,4,-696,0
1978:Q4,266,631,13036,30,10,0,12069,5814,1665,4590,49,878,12754,12745,5692,3694,1998,2770,2770,0,9,0,4274,1097,3177,9,-647,0
1979:Q1,308,653,5349,29,10,0,5560,4105,390,1065,52,-302,5064,5060,5673,4969,704,-857,-857,0,-10,1,253,-291,544,4,-630,0
1979:Q2,371,660,11951,29,9,0,10247,4186,2415,3646,53,1613,11780,11771,4341,4326,15,2915,2915,0,-30,3,4542,319,4223,9,-461,0
1979:Q3,398,690,8153,28,10,0,5587,-1214,3320,3481,56,2472,8141,8131,-1734,-633,-1101,2226,2226,0,-38,2,7675,2083,5592,10,-305,0
1979:Q4,372,698,6685,27,9,0,7737,3041,-276,4972,58,-1146,5396,5379,7423,4620,2803,82,82,0,-39,2,-2089,1358,-3447,17,-1615,0
1980:Q1,377,797,533,26,8,0,2885,1131,-464,2218,61,-2447,1235,1319,-436,-1935,1499,-256,-256,0,-22,-22,2055,-419,2474,-84,283,0
1980:Q2,93,768,7410,25,9,0,3282,299,120,2863,63,4031,4786,4703,1325,-1157,2482,-136,-136,0,-18,22,3510,1087,2423,83,-3299,100
1980:Q3,36,790,1640,25,8,0,619,-2119,2084,654,66,922,629,423,663,-719,1382,722,722,0,-18,53,-997,1007,-2004,206,-1765,66
1980:Q4,21,819,4707,24,8,0,7107,4555,179,2373,68,-2500,5706,5576,3383,2849,534,607,607,0,-25,-13,1624,1557,67,130,201,105
1981:Q1,102,796,5610,23,8,0,1555,597,1140,-182,72,3952,5180,5497,1252,1778,-526,-828,-828,0,-25,-82,5180,-5579,10759,-317,-1123,21
1981:Q2,109,827,9280,23,7,0,10303,6767,1805,1731,74,-1127,9686,9665,5935,5444,491,1980,1980,0,-27,6,1771,-1185,2956,21,-312,15
1981:Q3,-6,860,4671,22,8,0,3906,-1250,632,4524,77,658,4317,4192,2455,2281,174,394,394,0,-29,32,1340,-2586,3926,125,-1220,-24
1981:Q4,18,886,5441,21,7,0,6990,4520,-341,2811,81,-1658,5122,5262,3414,118,3296,363,363,0,-34,-41,1560,1503,57,-140,-1186,131
1982:Q1,105,832,3359,19,6,0,433,528,628,-723,215,2686,3244,3324,-1722,-5012,3290,1298,1298,0,-36,-44,3828,-546,4374,-80,-842,162
1982:Q2,189,810,7498,18,6,0,5750,1337,1405,3008,168,1556,7397,7227,5747,4383,1364,9,9,0,-45,76,1440,-2153,3593,170,-723,-131
1982:Q3,282,792,572,18,6,0,121,-348,499,-30,241,186,70,254,-3097,-4144,1047,-89,-89,0,-39,-82,3561,6898,-3337,-184,-1011,4
1982:Q4,403,778,1672,21,7,0,3968,-773,1594,3147,-262,-2062,1778,1480,1336,-1040,2376,1373,1373,0,-22,93,-1300,3107,-4407,298,-269,150
1983:Q1,494,1455,7348,21,7,0,2804,1305,1160,339,557,3959,5887,5974,1436,506,930,1209,1209,0,3,-28,3354,1179,2175,-87,-2422,142
1983:Q2,661,1502,6808,22,7,0,6804,2065,1519,3220,-53,28,7001,6860,4174,4128,46,376,376,0,25,46,2239,987,1252,141,-648,175
1983:Q3,757,1576,3118,22,8,0,3429,913,99,2417,12,-353,2912,2738,2633,877,1756,105,105,0,30,64,-94,1057,-1151,174,-1025,244
1983:Q4,758,1696,9021,25,8,0,12121,7744,-90,4467,-32,-3101,10044,10551,4804,3543,1261,738,738,0,16,-138,5131,1952,3179,-507,85,462
1984:Q1,815,2105,8870,-275,-92,0,5210,6352,1028,-2170,488,3539,9407,8444,7174,4974,2200,-1509,-1509,0,5,275,2499,861,1638,963,-753,681
1984:Q2,764,2210,8782,2,1,8,9729,3536,3054,3139,-458,-500,10418,10362,3530,3971,-441,3364,3364,0,-2,42,3428,1941,1487,56,190,776
1984:Q3,562,2282,4614,102,34,397,3954,954,305,2695,309,-182,5307,4632,2621,-1375,3996,361,361,0,-4,211,1443,4693,-3250,675,-1027,556
1984:Q4,442,2348,10904,-145,-48,-567,16067,10727,968,4372,170,-4573,11619,11761,8883,5073,3810,976,976,0,-2,-173,2077,1899,178,-142,-1191,784
1985:Q1,517,2465,6078,65,21,254,3653,5130,-1308,-169,11,2074,7134,7211,6887,6367,520,-3556,-3556,0,3,-23,3900,2235,1665,-77,-892,870
1985:Q2,583,2517,14513,279,93,1089,12952,2768,4065,6119,-29,129,15496,15276,12427,5182,7245,-2155,-2155,0,4,80,4920,6309,-1389,220,-951,774
1985:Q3,816,2491,18527,637,213,2481,13203,-3526,6735,9994,174,1819,19313,19557,11698,11547,151,5700,5700,0,5,-80,2234,5873,-3639,-244,-889,515
1985:Q4,795,2549,15165,-24,-8,-95,17123,13878,-1522,4767,-31,-1800,15821,16169,13297,6466,6831,-2443,-2443,0,5,-75,5385,3159,2226,-348,-1098,526
1986:Q1,865,3117,12609,376,125,1468,8615,7513,475,627,1274,751,12057,12141,14430,5931,8499,-1492,-1492,0,2,-16,-783,2764,-3547,-84,-2804,593
