date,Money market funds; total financial assets,Money market funds; total financial assets,Households and nonprofit organizations; money market fund shares; asset,Nonfinancial corporate business; money market fund shares; asset,Nonfinancial noncorporate business; money market fund shares; asset,State and local governments; money market fund shares; asset,Property-casualty insurance companies; money market fund shares, including those held by U.S. residual market reinsurers; asset,Life insurance companies; money market fund shares; asset,Private pension funds; money market fund shares; asset,State and local government employee retirement funds; money market fund shares; asset,Mutual funds; money market fund shares; asset,Exchange-traded funds; money market fund shares; asset,Other financial business; money market fund shares; asset,Rest of the world; U.S. money market fund shares; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974:Q1,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0
1974:Q2,1228,1228,1228,0,0,0,0,0,0,0,0,0,0,0
1974:Q3,3264,3264,3264,0,0,0,0,0,0,0,0,0,0,0
1974:Q4,3972,3972,3972,0,0,0,0,0,0,0,0,0,0,0
1975:Q1,4964,4964,4964,0,0,0,0,0,0,0,0,0,0,0
1975:Q2,164,164,164,0,0,0,0,0,0,0,0,0,0,0
1975:Q3,188,188,188,0,0,0,0,0,0,0,0,0,0,0
1975:Q4,-252,-252,-252,0,0,0,0,0,0,0,0,0,0,0
1976:Q1,268,268,-352,0,0,0,0,620,0,0,0,0,0,0
1976:Q2,-1128,-1128,-864,0,0,0,0,-264,0,0,0,0,0,0
1976:Q3,-36,-36,-76,0,0,0,0,40,0,0,0,0,0,0
1976:Q4,-68,-68,-892,0,0,0,0,824,0,0,0,0,0,0
1977:Q1,224,224,-640,124,0,0,0,740,0,0,0,0,0,0
1977:Q2,-68,-68,312,172,0,0,0,-644,92,0,0,0,0,0
1977:Q3,80,80,-244,224,0,0,0,-20,120,0,0,0,0,0
1977:Q4,1696,1696,964,280,0,0,0,288,164,0,0,0,0,0
1978:Q1,6932,6932,6148,220,0,0,0,340,224,0,0,0,0,0
1978:Q2,5356,5356,5264,52,0,0,0,-208,248,0,0,0,0,0
1978:Q3,5792,5792,4660,324,0,0,0,568,240,0,0,0,0,0
1978:Q4,9604,9604,6852,1044,0,0,0,1360,348,0,0,0,0,0
1979:Q1,28848,28848,27060,1672,0,0,0,-448,564,0,0,0,0,0
1979:Q2,31580,31580,27952,2212,0,0,0,664,752,0,0,0,0,0
1979:Q3,33116,33116,28564,2660,0,0,0,992,900,0,0,0,0,0
1979:Q4,44080,44080,38548,3016,0,0,0,1440,1076,0,0,0,0,0
1980:Q1,62376,62376,58328,3028,0,0,0,-252,1272,0,0,0,0,0
1980:Q2,66424,66424,61896,2700,0,0,0,448,1380,0,0,0,0,0
1980:Q3,8740,8740,744,3828,0,0,0,2768,1400,0,0,0,0,0
1980:Q4,-12736,-12736,-21340,6416,0,0,0,436,1752,0,0,0,0,0
1981:Q1,147992,147992,133384,9776,0,0,0,2388,2444,0,0,0,0,0
1981:Q2,63576,63576,41152,13912,0,0,20,4932,3560,0,0,0,0,0
1981:Q3,139012,139012,115952,13492,0,0,60,4392,5116,0,0,0,0,0
1981:Q4,88980,88980,70488,8512,0,0,88,5288,4604,0,0,0,0,0
1982:Q1,36256,36256,27648,4524,0,0,168,2052,1864,0,0,0,0,0
1982:Q2,48020,48020,46212,1532,0,0,528,3748,-4000,0,0,0,0,0
1982:Q3,106488,106488,108156,-876,0,0,1092,1952,-3836,0,0,0,0,0
1982:Q4,-56272,-56272,-53608,-2720,0,0,4756,-3168,-1532,0,0,0,0,0
1983:Q1,-126412,-126412,-125576,-6020,0,0,3356,1072,756,0,0,0,0,0
1983:Q2,-56756,-56756,-45684,-10804,0,0,2808,-4480,1404,0,0,0,0,0
1983:Q3,9868,9868,16116,-10264,0,0,5244,-2724,1496,0,0,0,0,0
1983:Q4,11456,11456,8072,-4424,0,0,6864,-364,1308,0,0,0,0,0
1984:Q1,16100,16100,9512,1424,0,0,2632,1484,1048,0,0,0,0,0
1984:Q2,40956,40956,32124,7236,0,0,332,476,788,0,0,0,0,0
1984:Q3,33224,33224,16260,7816,0,0,2348,5272,1528,0,0,0,0,0
1984:Q4,126068,126068,119600,3160,0,0,404,2232,672,0,0,0,0,0
1985:Q1,-17212,-17212,-17912,-968,0,0,168,-464,1964,0,0,0,0,0
1985:Q2,49824,49824,47584,-4580,0,0,2752,1724,2344,0,0,0,0,0
1985:Q3,-6556,-6556,-6168,-1048,0,0,1180,-1416,896,0,0,0,0,0
1985:Q4,14944,14944,23480,412,0,0,-10564,-7484,3392,5708,0,0,0,0
1986:Q1,38726,38726,31921,3361,0,0,32,1424,1720,268,0,0,0,0
1986:Q2,89476,89476,85025,5679,240,0,-784,-268,-360,-56,0,0,0,0
1986:Q3,77010,77010,69039,5258,104,0,-664,128,2716,428,0,0,0,0
1986:Q4,-11816,-11816,-11141,105,76,0,-2068,-2876,3536,552,0,0,0,0
1987:Q1,-5414,-5414,-2814,-280,-28,0,296,-3532,816,128,0,0,0,0
1987:Q2,35578,35578,37260,826,-216,0,-2532,-3528,3256,512,0,0,0,0
1987:Q3,21946,21946,24309,758,-196,0,-2012,-2436,1316,208,0,0,0,0
1987:Q4,43666,43666,43201,1989,4,0,-856,-2964,1980,312,0,0,0,0
1988:Q1,53852,53852,39346,-1325,3028,0,6080,3864,2472,388,0,0,0,0
1988:Q2,-11139,-11139,-18196,-5846,2732,0,2560,1488,4724,1400,0,0,0,0
1988:Q3,-952,-952,-7806,-4406,1560,0,4152,2816,1928,804,0,0,0,0
1988:Q4,49302,49302,38349,-1586,1448,0,6044,3856,600,592,0,0,0,0
1989:Q1,35949,35949,39020,-1762,1028,0,-3160,-3428,3140,1112,0,0,0,0
1989:Q2,152618,152618,152026,3696,-448,0,-3764,-4624,4688,1044,0,0,0,0
1989:Q3,122491,122491,126722,1609,-444,0,-4196,-3420,800,636,0,0,0,784
1989:Q4,53522,53522,56373,-1242,1724,0,-17992,7664,5032,1184,0,0,0,780
1990:Q1,69479,69479,40499,7688,1640,0,6848,7160,3884,976,0,0,0,784
1990:Q2,34372,34372,14179,9557,772,0,6532,5236,-2608,-80,0,0,0,784
1990:Q3,125772,125772,91204,12824,1720,0,9904,10060,-1212,492,0,0,0,780
1990:Q4,55421,55421,22894,10351,-572,0,10708,8672,1824,760,0,0,0,784
1991:Q1,141698,141698,127173,8268,-1248,0,3188,7972,-3528,-2276,0,0,1369,780
1991:Q2,-263,-263,-16413,4281,1724,0,-2212,524,2068,312,0,0,8668,784
1991:Q3,2811,2811,-16573,4681,1168,0,-2104,-1360,5372,1044,0,0,9798,784
1991:Q4,20447,20447,4617,6778,1304,0,-524,-1316,-1152,88,0,0,9873,780
1992:Q1,56625,56625,25673,15146,4216,0,1048,1348,416,-20,0,0,8014,784
1992:Q2,14648,14648,-11021,16249,1960,0,2600,-1024,272,88,0,0,4740,784
1992:Q3,-3534,-3534,-28842,16202,868,0,2744,-336,2928,556,0,0,1566,780
1992:Q4,-52726,-52726,-67979,12464,2256,0,1468,-1232,660,340,0,0,-1488,784
1993:Q1,-20810,-20810,-31012,-5731,-1112,104,332,-1772,8864,1588,0,0,7145,784
1993:Q2,49006,49006,29703,-841,2280,108,-668,-68,8228,1372,0,0,8111,780
1993:Q3,5146,5146,-2709,-2743,2832,208,-800,1076,752,268,0,0,5478,784
1993:Q4,43158,43158,25354,-821,552,212,-56,444,8412,1220,0,0,7062,780
1994:Q1,-8056,-8056,-11523,2822,1152,212,-980,5604,10020,1688,0,0,-17836,784
1994:Q2,62640,62640,47639,9100,7776,420,-700,2804,6540,1184,0,0,-12907,784
1994:Q3,50584,50584,50162,8546,916,420,-700,924,1176,228,0,0,-11868,780
1994:Q4,77576,77576,64782,9120,7128,424,-812,1888,3984,752,0,0,-10474,784
1995:Q1,39758,39758,11629,13347,60,280,2840,-1332,3552,804,0,0,7826,752
1995:Q2,285948,285948,202211,37803,4104,780,2840,3524,10120,1784,0,0,22030,752
1995:Q3,100247,100247,57427,21846,900,172,2840,1044,4752,732,0,0,9782,752
1995:Q4,142099,142099,84457,26045,2644,500,2840,1352,7504,1128,0,0,14878,752
1996:Q1,188977,188977,134606,21714,-1084,204,2840,2808,11600,1860,0,0,13677,752
1996:Q2,114976,114976,69150,14942,4208,-28,-8060,2480,7024,1016,0,0,23496,748
1996:Q3,133018,133018,88160,15325,1116,64,4196,2632,10832,2028,0,0,7912,752
1996:Q4,158185,158185,94443,18651,4568,252,-1908,2800,16392,3124,0,0,19111,752
1997:Q1,145936,145936,78850,22436,4388,388,3720,4536,19288,4484,0,0,7095,752
1997:Q2,175886,175886,108829,27620,2468,216,-2168,-1040,9768,2652,0,0,26789,752
1997:Q3,188962,188962,101969,27836,4252,376,1332,-2528,29556,5664,0,0,19753,752
1997:Q4,117528,117528,79460,18936,3568,316,-3188,928,-4152,568,0,0,20340,752
1998:Q1,214399,214399,149933,34544,7064,308,1352,1776,2424,1688,0,0,14557,752
1998:Q2,331506,331506,234918,48547,11436,880,1292,7576,2156,1836,0,0,22114,752
1998:Q3,370793,370793,272464,52096,8500,628,7052,15764,3092,3088,0,0,7357,752
1998:Q4,254474,254474,180685,36353,11668,9360,736,-1628,4744,2308,0,0,9500,748
1999:Q1,237817,237817,142947,35866,7760,388,388,10092,16280,4200,0,0,19144,752
1999:Q2,180392,180392,102843,29562,856,304,-14372,3608,11260,2852,0,0,42727,752
1999:Q3,205149,205149,118092,27795,5240,300,2656,19060,20584,4856,0,0,5814,752
1999:Q4,422514,422514,300658,47033,18684,624,-8856,4284,2184,1884,0,0,55267,752
2000:Q1,256586,256586,195225,28604,1916,332,9188,-6956,1140,-1820,0,0,28205,752
2000:Q2,90740,90740,63371,8295,1100,176,720,-2572,52,164,0,0,15499,3936
2000:Q3,271116,271116,195351,19729,14128,316,744,1100,11652,2236,0,0,21929,3932
2000:Q4,309965,309965,247830,11896,17596,144,3548,10604,3456,396,0,0,10560,3936
2001:Q1,728855,728855,491403,139566,11892,224,-14616,25308,-14204,4924,0,0,80422,3936
2001:Q2,278470,278470,140864,83608,6480,492,-1528,-9420,-776,2992,0,0,51826,3932
2001:Q3,443547,443547,269447,101541,6712,0,7088,31428,-1556,4120,0,0,20831,3936
2001:Q4,309376,309376,184286,75885,13268,456,-3076,-8580,-6228,2564,0,0,46865,3936
2002:Q1,-139499,-139499,-141578,8662,-3000,108,-2524,6424,4480,248,0,0,-16251,3932
2002:Q2,-56849,-56849,-70855,-2899,4038,96,716,11040,20156,-5056,0,0,-18021,3936
2002:Q3,-114252,-114252,-101808,-9531,-6584,-8,13120,18904,12464,-10472,0,0,-28650,-1688
2002:Q4,229660,229660,165749,26368,14922,372,8768,-13932,572,31012,0,0,-2482,-1688
2003:Q1,-209282,-209282,-170089,-5365,2292,-12,-6228,8872,-4704,17356,0,0,-49711,-1692
2003:Q2,-31458,-31458,-13666,-4578,2292,652,5068,-16304,1168,-77844,0,0,73442,-1688
2003:Q3,-249381,-249381,-186287,-31967,2296,768,-1060,3400,1372,-44172,0,0,-542,6812
2003:Q4,-410096,-410096,-294694,-62710,2292,1704,-1548,-41256,108,28560,0,0,-49364,6812
2004:Q1,-92021,-92021,-94513,33790,2472,1288,-3684,11516,-432,40852,0,0,-90122,6812
2004:Q2,-98724,-98724,-94095,13715,3072,-208,-5124,8328,848,-88404,0,0,56332,6812
2004:Q3,-186983,-186983,-161421,2118,3072,2700,4424,13424,1068,17356,0,0,-71019,1296
2004:Q4,-175556,-175556,-146055,6,3076,-1500,968,-21436,732,-18576,0,0,5933,1296
2005:Q1,-25442,-25442,-85374,37278,2444,564,588,13044,1532,4436,0,0,-1250,1296
2005:Q2,52399,52399,-30991,37797,2444,2116,-2492,-16824,1372,13912,0,0,43769,1296
2005:Q3,188182,188182,66488,60503,2444,3384,392,5724,2660,-17708,0,0,65423,-1128
2005:Q4,285345,285345,136773,76638,2444,-1900,-904,-17360,2988,27288,0,0,60506,-1128
2006:Q1,159536,159536,91456,53073,3176,880,-2372,10312,4944,-5452,0,0,4651,-1132
2006:Q2,345209,345209,223148,72275,3176,1748,-4248,28812,5976,-2224,0,0,17674,-1128
2006:Q3,387671,387671,255741,80403,3176,2472,3304,19792,5596,11872,0,0,-3936,9252
2006:Q4,354103,354103,246080,70181,3172,3244,5780,8880,5312,14260,0,0,-12058,9252
2007:Q1,467432,467432,301147,98703,2172,3480,11908,5592,7760,236,0,0,27186,9248
2007:Q2,486489,486489,311791,91332,2168,3984,1172,6356,8044,27068,0,0,25322,9252
2007:Q3,1233227,1233227,835344,224227,2172,8476,5920,4024,8376,-36328,0,0,152352,28664
2007:Q4,802087,802087,559234,136290,2168,7836,10484,11624,7704,-2000,0,0,40083,28664
2008:Q1,1590003,1590003,976979,390778,1044,10288,21876,51756,6572,24932,0,0,77114,28664
2008:Q2,-156707,-156707,-233229,56794,1048,1644,4520,9932,5136,-5036,0,0,-26180,28664
2008:Q3,124444,124444,-35739,109640,1044,4116,-2148,10188,5996,-28076,0,0,40680,18744
2008:Q4,1428167,1428167,560561,532124,1044,3704,26216,76072,8748,27940,0,0,173018,18740
2009:Q1,243161,243161,189216,-40793,-1660,7196,1636,10968,-8640,8528,0,0,57966,18744
2009:Q2,-489866,-489866,-268668,-184123,-1660,3504,-16508,-28684,-11100,-26396,0,0,25029,18740
2009:Q3,-948773,-948773,-557201,-277250,-1660,1032,-3296,-33704,-11216,4196,0,0,-65326,-4348
2009:Q4,-869899,-869899,-654031,50542,-1664,-22856,4844,-35264,-10612,-17520,0,0,-178986,-4352
2010:Q1,-1039853,-1039853,-658281,-291132,3112,-1216,-17220,-29252,-10920,-7784,0,0,-22811,-4348
2010:Q2,-519940,-519940,-305737,-175969,3108,1600,-2832,-14200,-10648,-3076,0,0,-7834,-4352
2010:Q3,-171147,-171147,-74730,-93955,3112,5160,13152,-21224,-10792,-4860,0,0,22862,-9872
2010:Q4,-376584,-376584,-252883,-118659,3108,5740,-9468,-16952,-10968,17992,27612,-12920,683,-9868
2011:Q1,47324,47324,-15991,-16489,844,-1008,8304,-5732,15540,25432,57696,1264,-12663,-9872
2011:Q2,95326,95326,79026,-19944,848,8,-6536,-4984,16800,12224,18024,508,9224,-9872
2011:Q3,-440506,-440506,-275609,-83957,844,-544,-10328,5972,17856,-22864,-46260,712,-45389,19060
2011:Q4,-72444,-72444,-103738,-36850,848,3124,-14244,41968,16548,-25316,69800,540,-44184,19060
2012:Q1,-24672,-24672,-68794,-32959,3012,-5544,-8160,-22176,-17380,2340,84020,2544,19369,19056
2012:Q2,-71270,-71270,-19985,-32545,3016,-4144,4596,9376,-16532,-2648,-14112,-324,-17028,19060
2012:Q3,84557,84557,27387,-6530,3012,-1012,13232,-9508,-16608,7044,53772,2680,-14985,26072
2012:Q4,230193,230193,211792,28362,3016,1860,360,-3532,-16484,3444,-52448,3780,23976,26068
2013:Q1,-10575,-10575,-124965,15509,2024,-3512,-3336,-41924,12256,2028,110332,-3900,-1158,26072
2013:Q2,151765,151765,33139,53929,2024,-964,-12752,-788,13060,-12028,37080,-7800,20797,26068
2013:Q3,206438,206438,-45783,72357,2024,1564,-652,8100,12940,10852,142104,-2216,12748,-7600
2013:Q4,-144868,-144868,-138407,-19475,2020,-332,7548,-11932,12344,22524,50496,-180,-61871,-7604
2014:Q1,81579,81579,167101,2900,2932,-4168,-9648,-3608,1388,-5616,-93460,80,31278,-7600
2014:Q2,-70356,-70356,-81107,-9863,2928,-3532,5180,-4052,1328,-8364,14660,-464,20534,-7604
2014:Q3,-17302,-17302,-31074,21682,2928,-792,1708,9892,1424,-8312,-19896,-756,-2,5896
2014:Q4,108831,108831,-68880,72718,2928,1688,-4824,15100,1140,10520,58248,-136,14437,5892
2015:Q1,8274,8274,43550,1165,2464,-2432,1712,-7460,-2596,-9324,-19376,124,-5449,5896
2015:Q2,43052,43052,73529,17979,2468,-1040,3908,-3636,-2044,16708,-58000,3084,-15795,5892
2015:Q3,19703,19703,118040,13323,2464,476,4276,44576,-1760,-14372,-90544,1416,-56864,-1328
2015:Q4,-50094,-50094,-47691,43574,2468,2232,3448,-22200,-2464,4656,-39368,-4312,10896,-1332
2016:Q1,238885,238885,92806,-39021,2592,5900,-13656,-2544,5068,-11680,25580,4920,170247,-1328
2016:Q2,-169738,-169738,-127640,-125183,2588,3916,-8140,-25580,4320,18236,-36140,22588,102629,-1332
2016:Q3,-321072,-321072,-289993,-147381,2592,5096,3420,-8064,4148,7700,39408,19116,70114,-27228
2016:Q4,-239995,-239995,-248937,-138472,2588,6692,-8996,-17608,4204,30172,83372,-3440,77662,-27232
2017:Q1,176871,176871,3397,27462,8696,-2652,2168,6488,-356,-10204,132152,10260,26687,-27228
2017:Q2,65371,65371,56479,22659,9228,-1508,2144,3232,-144,-4764,-33816,2616,36477,-27232
2017:Q3,335302,335302,90793,64720,9224,2996,4748,6960,1684,7248,126408,140,-7027,27408
2017:Q4,83693,83693,140822,27675,9228,2388,6940,-2244,1100,-4256,-105260,6304,-26413,27408
2018:Q1,82708,82708,61260,-43845,4768,-5000,7164,-6760,-432,5436,46504,-3196,-10596,27404
2018:Q2,286199,286199,274089,-16446,4768,-2504,22164,10036,-1028,-280,-19644,-18572,6207,27408
2018:Q3,-5290,-5290,-150048,-62306,4768,-2032,-15524,-15608,-808,-3312,169376,31180,31871,7152
2018:Q4,313000,313000,494586,-10852,4768,1176,-3152,39164,628,-11368,-248348,4304,34938,7156
2019:Q1,1068375,1068375,683998,81025,5488,3528,-1636,-11908,20856,10772,226928,4572,37601,7152
2019:Q2,653746,653746,-36981,104014,5036,5944,14492,18512,21352,-21332,450864,17416,67278,7152
2019:Q3,724554,724554,822241,116252,6884,9272,1572,21676,21732,2104,-334380,2912,32649,21640
2019:Q4,404441,404441,320766,67466,5980,8292,-4480,-13828,21016,17104,-45392,1232,4648,21636
2020:Q1,3196035,3196035,1016248,1498999,13948,23300,-320,119196,61372,30660,-172,2772,408391,21640
2020:Q2,1613291,1613291,1323922,-178984,17724,11856,32504,-14976,33844,-6228,61240,29320,281433,21636
2020:Q3,-1167881,-1167881,-177072,-757652,5708,-4008,-10844,-46700,37672,3692,-142656,-11672,-38629,-25720
2020:Q4,-587629,-587629,-541714,-84152,-1080,536,18332,-25912,26952,-26912,46740,2360,5869,-8648
2021:Q1,1155664,1155664,1032866,-144901,3024,5240,15380,-15936,8744,7984,95160,-14428,139659,22872
2021:Q2,304732,304732,285999,-53158,1544,1236,-23452,16648,23488,-6428,-29572,7328,77315,3784
2021:Q3,-186695,-186695,-465463,174258,2264,168,34620,-17340,24200,29440,87692,27836,-84777,408
2021:Q4,484439,484439,219974,89449,2600,6860,-3219,2656,15524,1516,48124,6744,74315,19896
